주소,위도,경도
서울특별시 강남구 남부순환로377길 25,37.48759567715791,127.04514455572529
서울특별시 강남구 남부순환로378길 11,37.4855129,127.04655848201756
서울특별시 강남구 남부순환로378길 9,37.48563315,127.04690059999999
서울특별시 강남구 남부순환로379길 14,37.488636,127.0463541
서울특별시 강남구 남부순환로379길 15,37.487519592922524,127.0465039146974
서울특별시 강남구 남부순환로379길 19,37.487519592922524,127.0465039146974
서울특별시 강남구 남부순환로379길 35,37.487519592922524,127.0465039146974
서울특별시 강남구 남부순환로381길 15,37.4879699,127.04780094794968
서울특별시 강남구 남부순환로381길 25,37.48773327125165,127.04648233878487
서울특별시 강남구 남부순환로381길 57,37.48773327125165,127.04648233878487
서울특별시 강남구 남부순환로391길 7,37.4924812,127.0572379
