,대구분,소구분,병원명,위도,경도
1649,병원,치과의원,알프스치과의원,37.47973844201336,126.95287697708498
1650,병원,치과의원,강남더블유치과의원,37.5034475706091,127.024446802561
1651,병원,한의원,경희연한의원,37.4989772734253,127.046959597261
1652,병원,의원,연세바비메디의원,37.4846631223,127.1209313822
1653,병원,한의원,경희열린한의원,37.58733314746336,126.94627410066336
1654,병원,의원,강남더슬림의원,37.5104291355274,127.018259841388
1655,병원,의원,강남더의원,37.5167560126387,127.040841265738
1656,병원,한의원,약초당한의원,37.58799166666667,127.03464166666669
1657,병원,치과의원,압구정연치과의원,37.52629357013767,127.02823424517352
1658,병원,의원,강남에이치여성의원,37.5171309003,127.0187907415
1659,병원,한의원,강남동약한의원,37.49027077644837,127.01403488348367
1660,병원,치과의원,Dr.서치과의원,37.5096893209385,127.127328312456
1661,병원,치과의원,강남에이플러스치과의원,37.5272549822219,127.033894312647
1662,병원,병원,강서힘찬병원,37.5591929622171,126.840668886961
1663,병원,한의원,경희미담한의원,37.52014560612698,126.97187836356792
1664,병원,의원,Dr홍연합의원,37.5280338232329,127.118409964876
1665,병원,의원,양종목내과의원,37.476303729508494,126.97696415692778
1666,병원,의원,어울림이비인후과의원,37.5418507402833,127.017887760913
1667,병원,의원,강남역데이원의원,37.5003097069231,127.025815300449
1668,병원,의원,에비뉴여성의원,37.65417906027362,127.06143468157536
1669,병원,한의원,경희미래한의원,37.55347014589574,126.8264465178684
1670,병원,의원,연세열린안과의원,37.50720581973701,126.9018740267675
1671,병원,치과의원,E&I치과의원,37.5752762915537,127.037769621436
1672,병원,의원,강남연세비뇨의학과의원,37.4973342152953,127.052077839969
1673,병원,의원,예담소아청소년과의원,37.58044329146804,127.08815074701306
1674,병원,의원,엠디케이메드의원,37.526537141271,126.918106683928
1675,병원,치과의원,양치과의원,37.48302222222223,126.97471944444445
1676,병원,의원,엄순길이비인후과의원,37.52801751338145,127.11844925786136
1677,병원,의원,에스제이여성의원,37.51674873784129,127.04085812431188
1678,병원,치과의원,연세J라인치과의원,37.5420289618,127.071313588
1679,병원,의원,연세리더스의원,37.58835613201678,126.94508676600354
1680,병원,의원,강석경소아과의원,37.6118185632412,126.931481078648
1681,병원,한의원,경희미르애한의원,37.47639435784088,126.96451007586828
1682,병원,한의원,경희길한의원,37.5034016554,126.8636258579
1683,병원,의원,(스카이메디)연세건강증진내과의원,37.5007800420051,127.110750931193
1684,병원,요양병원,365강서수요양병원,37.5729712404467,126.807691849796
1685,병원,한의원,강남동일한의원,37.51272798702212,127.05123829506674
1686,병원,의원,엄주명산부인과의원,37.5574052075,127.1689223846
1687,병원,의원,에어리어88성형외과의원,37.5285882156,127.034134418
1688,병원,의원,강남드림내과의원,37.4721456267663,127.096502429368
1689,병원,치과의원,연세밝은아이치과의원,37.5356526197,127.0836220446
1690,병원,의원,에이스신경과의원,37.50562376729855,127.106325773604
1691,병원,의원,엄찬섭이비인후과의원,37.50000912620018,126.882698928254
1692,병원,의원,에버성형외과의원,37.50794731433789,127.03504736065342
1693,병원,의원,에이치성형외과의원,37.50764974955057,127.02251301290003
1694,병원,의원,에이치에스의원,37.5182839563241,127.029223038718
1695,병원,의원,경이비인후과의원,37.47764625761422,127.12728398593956
1696,병원,의원,에스리본의원,37.5564298566954,126.923871361997
1697,병원,의원,강남연세빛안과의원,37.4959829346636,127.028010119934
1698,병원,한의원,경희미르애한의원,37.6095058434,127.077638713
1699,병원,의원,엘림이비인후과의원,37.49974160580777,126.9206882666452
1700,병원,한의원,경인경희한의원,37.4960596566,126.8428318306
1701,병원,의원,가산곧바로의원,37.4808318534376,126.880662051163
1702,병원,의원,에스피부과의원,37.5074318395929,127.05974092024044
1703,병원,의원,엘지에너지솔루션부속의원,37.52668218388083,126.9271556698744
1704,병원,치과의원,에쓰엡치과의원,37.4978402234,127.0285791857
1705,병원,한의원,강석일한의원,37.5096482466672,127.042668888604
1706,병원,의원,강남연세산부인과의원,37.50157912434391,127.03615777458234
1707,병원,치과의원,강성원치과의원,37.519180177066,127.050790458655
1708,병원,의원,에이아이의원,37.4889367516705,126.9819806961966
1709,병원,치과의원,엘림치과의원,37.54117385406335,127.12396340835926
1710,병원,의원,연세성모내과의원,37.5002229368483,127.051448351881
1711,병원,치과의원,연세이원유치과의원,37.52734042446182,127.03048877248688
1712,병원,의원,강성호내과의원,37.4853989326808,126.956379535206
1713,병원,의원,연세효상의원,37.5899434086,127.010095192
1714,병원,의원,강남라렌의원,37.4966553866955,127.02863346709
1715,병원,의원,연세흉부외과의원,37.47874444398077,126.98134549907532
1716,병원,한의원,경희영신한의원,37.4891418305896,127.067521234936
1717,병원,치과의원,연세컬럼비아치과의원,37.52938611163686,126.9226090427013
1718,병원,치과의원,강성호치과의원,37.5208361584987,126.85288429171
1719,병원,치과의원,연세플러스치과의원,37.47585899187234,126.96599604102792
1720,병원,한의원,경희미르애한의원,37.53219110326876,127.0859533516877
1721,병원,의원,엠엑스의원,37.49765739839342,127.05410038269557
1722,병원,치과의원,연세51치과의원,37.64072767691686,127.039719359017
1723,병원,의원,연세광안과의원,37.5571213001608,126.955710653541
1724,병원,의원,연세고운피부과의원,37.4725400701048,126.918942273894
1725,병원,한의원,경희김영환한의원,37.6170658893177,127.063080026907
1726,병원,치과의원,연세올림픽치과의원,37.5027477531,127.0979979973
1727,병원,의원,여의도아라외과의원,37.5214946207638,126.930677790628
1728,병원,의원,연세내과의원,37.508504740337,127.022121821244
1729,병원,치과의원,역삼연치과의원,37.4957647169,127.0396334113
1730,병원,의원,연세삼성산부인과의원,37.58863986627003,127.00560215511624
1731,병원,의원,연세누리소아청소년과의원,37.5746094744702,127.060129124176
1732,병원,의원,강소아청소년과의원,37.6402972948667,127.039396106053
1733,병원,한의원,경희미르애한의원,37.487827766,127.1206334526
1734,병원,의원,연세다나아마취통증의학과의원,37.6131112512498,127.065270432281
1735,병원,치과의원,요요치과의원,37.5015422897,127.0253687854
1736,병원,의원,연세다나이비인후과의원,37.5708444878121,126.979923668151
1737,병원,의원,연세다온소아청소년과의원,37.5545735828657,126.965847056196
1738,병원,의원,연세다인성형외과의원,37.5248243999828,127.027837746706
1739,병원,의원,연세다인의원,37.5766590358858,127.061567688813
1740,병원,의원,강소아청소년과의원,37.5658522754099,127.041939050117
1741,병원,치과의원,연세MY바른이치과의원,37.55702485433141,126.9245786738111
1742,병원,의원,연세더맑은내과의원,37.499085739,127.0341436017
1743,병원,치과의원,연세그랑스마일치과의원,37.5709602436,126.9814402482
1744,병원,의원,연세더맑은내과의원,37.4990862800943,127.034141792509
1745,병원,의원,연세더블유산부인과의원,37.521470230225,126.924971147893
1746,병원,의원,연세더블유산부인과의원,37.52414319781419,126.87544823948603
1747,병원,의원,연세가정의학과의원,37.5145812905133,126.917725103444
1748,병원,한의원,경희약손한의원,37.491366498495,127.115559066882
1749,병원,의원,연세든든척의원,37.66946780385125,127.04316226237682
1750,병원,의원,연세진재활의학과의원,37.5061160567,127.1079369986
1751,병원,의원,강남연세라인의원,37.4986232309429,127.028065727387
1752,병원,의원,연세라메오르정형외과의원,37.5195101291255,127.019106035326
1753,병원,의원,연세라이프정신건강의학과의원,37.4988815245932,127.029281745491
1754,병원,의원,연세라파엘의원,37.4889191424723,126.905925607681
1755,병원,의원,연세라파의원,37.4992355425931,127.048420861876
1756,병원,의원,연세라헨느의원,37.5087436940538,127.058342385872
1757,병원,한의원,경희미르애한의원,37.4912751024086,126.924094714271
1758,병원,의원,연세로뎀정신건강의학과의원,37.5543861268863,126.936358546507
1759,병원,의원,연세로마피부과의원,37.5515396464121,126.865288555375
1760,병원,한의원,경희영창한의원,37.5393391659214,127.123301730964
1761,병원,의원,연세안과의원,37.61861025256613,127.07637956624777
1762,병원,의원,연세리센츠산부인과의원,37.5119804600106,127.087041904838
1763,병원,의원,연세리앤피부과의원,37.5179856230448,126.906215359028
1764,병원,의원,연세리엘의원,37.4559425553098,126.895747370219
1765,병원,의원,연세리즈의원,37.5546682650878,126.935593828622
1766,병원,의원,연세마곡숲정신건강의학과의원,37.5673140391214,126.827554917518
1767,병원,의원,연세맑은이비인후과의원,37.5022305219782,127.03595938434
1768,병원,치과의원,강수원치과의원,37.5340208453509,126.8375370868
1769,병원,의원,연세맑은이비인후과의원(회현점),37.5573005445419,126.977031916738
1770,병원,한의원,경희미르애한의원,37.54171034811945,127.0179957880954
1771,병원,의원,연세맑음정신건강의학과의원,37.497378671777,127.053208275056
1772,병원,의원,연세메디플러스의원,37.5642640468035,126.849960213917
1773,병원,의원,연세무지개의원,37.5749853877319,126.927109663384
1774,병원,의원,연세문상영의원,37.4852596091178,127.034429700831
1775,병원,의원,연세마취통증의학과의원,37.4745146520439,126.917279080461
1776,병원,치과의원,연세김치과의원,37.57501425634306,127.02131045789064
1777,병원,한의원,영신한의원,37.499049478564416,126.9100023436164
1778,병원,의원,연세미초롬의원,37.5341672695454,127.08189441761
1779,병원,의원,연세미타임피부과의원,37.4966540357615,127.028631091799
1780,병원,의원,연세민안과의원,37.53111657271029,126.84668417691952
1781,병원,치과의원,강승훈치과의원,37.518714899828,126.853223171816
1782,병원,의원,연세바른마취통증의학과의원,37.5721773156387,126.811227835462
1783,병원,치과의원,연세마이덴치과의원,37.5710321661,126.9804667367
1784,병원,의원,연세바른의원,37.4841357625537,126.960607343765
1785,병원,병원,예작병원,37.49237962613535,127.04225503497489
1786,병원,한의원,온리유한의원,37.5107442317,127.0208883845
1787,병원,의원,연세박세진의원,37.4992678021747,126.998558347583
1788,병원,의원,오흥근마취통증의학과의원,37.55799521641908,126.92963548879403
1789,병원,의원,연세밝은마음정신건강의학과의원,37.5886701766902,126.943849906806
1790,병원,한의원,온정한의원,37.48349581690594,126.9699428696336
1791,병원,의원,연세우수의원,37.50643750759024,126.96152095732418
1792,병원,의원,강신경정신과의원,37.4847625375982,126.930096548294
1793,병원,치과의원,연세치과의원,37.62364141036432,127.02683750676157
